date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:41	200609/200609	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:30%20GMT	https://kai.id/	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/index.html	(from )
13:16:41	24634/24634	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:30%20GMT	https://kai.id/robots.txt		(from )
13:16:41	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%2258c63308-47e%22	https://kai.id/static/konten/favicon.ico	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/favicon.ico	(from https://kai.id/)
13:16:41	720/720	---MCZ	200	added ('OK')	application/json	etag:W/%225930cbf8-2d0%22	https://kai.id/static/favicon/manifest.json	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/favicon/manifest.json	(from https://kai.id/)
13:16:41	2469/2469	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22597ab962-9a5%22	https://kai.id/static/favicon/mstile-144x144.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/favicon/mstile-144x144.png	(from https://kai.id/)
13:16:42	55522/55522	---MCZ	200	added ('OK')	text/css	etag:W/%225930cbf8-d8e2%22	https://kai.id/static/vendors/animate.css/animate.min.css	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/animate.css/animate.min.css	(from https://kai.id/)
13:16:42	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225930cbf7-7918%22	https://kai.id/static/Font-Awesome/css/font-awesome.min.css	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/Font-Awesome/css/font-awesome.min.css	(from https://kai.id/)
13:16:42	32588/32588	---MCZ	200	added ('OK')	text/css	etag:W/%225930cbf7-7f4c%22	https://kai.id/static/assets/fonts/megatron/styles.css	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/megatron/styles.css	(from https://kai.id/)
13:16:42	327697/327697	---MCZ	200	added ('OK')	text/css	etag:W/%225a1cdc36-50011%22	https://kai.id/static/assets/css/kai.css	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/css/kai.css	(from https://kai.id/)
13:16:43	4440/4440	---MCZ	200	added ('OK')	text/css	etag:W/%225993c0ae-1158%22	https://kai.id/static/assets/sidebar/css/kai-sidebar.css	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/sidebar/css/kai-sidebar.css	(from https://kai.id/)
13:16:43	86840/86840	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b795e-15338%22	https://kai.id/static/vendors/jquery/dist/jquery.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/jquery/dist/jquery.min.js	(from https://kai.id/)
13:16:44	252016/252016	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-3d870%22	https://kai.id/static/vendors/jquery-ui/jquery-ui.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/jquery-ui/jquery-ui.min.js	(from https://kai.id/)
13:16:44	17736/17736	---MCZ	200	added ('OK')	text/css	etag:W/%22596f011a-4548%22	https://kai.id/static/assets/select2.css	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/select2.css	(from https://kai.id/)
13:16:46	66118/66118	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-10246%22	https://kai.id/static/assets/select2.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/select2.js	(from https://kai.id/)
13:16:47	10981/10981	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a19f106-2ae5%22	https://kai.id/static/vendors/modernizr/modernizr.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/modernizr/modernizr.js	(from https://kai.id/)
13:16:47	35175/35175	---MC-	200	added ('OK')	text/javascript	date:Thu,%2012%20Apr%202018%2018:13:11%20GMT	http://www.google-analytics.com/analytics.js	X:/kuliah/Semester%204/RPL/tubes_rpl/www.google-analytics.com/analytics.js	(from https://kai.id/)
13:16:47	2216/2216	---M--	200	added ('OK')	image/png	etag:%225a6547dc-8a8%22	https://kai.id/static/konten/logokai_main.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/logokai_main.png	(from https://kai.id/)
13:16:48	8229/8229	---M--	200	added ('OK')	image/jpeg	etag:%225a1b74e6-2025%22	https://kai.id/static/konten/250x150b.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/250x150b.jpg	(from https://kai.id/)
13:16:48	255778/255778	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:39%20GMT	https://kai.id/corporate/passenger_services/0	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/passenger_services/0.html	(from https://kai.id/)
13:16:49	255778/255778	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:39%20GMT	https://kai.id/corporate/passenger_services/1	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/passenger_services/1.html	(from https://kai.id/)
13:16:49	255778/255778	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:39%20GMT	https://kai.id/corporate/passenger_services/2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/passenger_services/2.html	(from https://kai.id/)
13:16:50	185660/185660	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:40%20GMT	https://kai.id/corporate/freight_services/0	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/freight_services/0.html	(from https://kai.id/)
13:16:50	185660/185660	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:40%20GMT	https://kai.id/corporate/freight_services/1	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/freight_services/1.html	(from https://kai.id/)
13:16:50	185660/185660	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:41%20GMT	https://kai.id/corporate/freight_services/2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/freight_services/2.html	(from https://kai.id/)
13:16:50	178689/178689	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:41%20GMT	https://kai.id/corporate/asset_services_product	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/asset_services_product.html	(from https://kai.id/)
13:16:51	185715/185715	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:41%20GMT	https://kai.id/corporate/asset_services/0	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/asset_services/0.html	(from https://kai.id/)
13:16:51	185715/185715	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:41%20GMT	https://kai.id/corporate/asset_services/1	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/asset_services/1.html	(from https://kai.id/)
13:16:51	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:42%20GMT	https://kai.id/index.html	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/index-2.html	(from https://kai.id/)
13:16:52	47492/47492	---M--	200	added ('OK')	image/png	etag:%225930cbf8-b984%22	https://kai.id/static/header/dropdown%20biru%201170x625.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/header/dropdown%20biru%201170x625.png	(from https://kai.id/)
13:16:52	8166/8166	---M--	200	added ('OK')	image/png	etag:%225930cbf8-1fe6%22	https://kai.id/static/header/booking3.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/header/booking3.png	(from https://kai.id/)
13:16:52	1021/1021	---M--	200	added ('OK')	image/png	etag:%225a6547dc-3fd%22	https://kai.id/static/konten/logo_white.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/logo_white.png	(from https://kai.id/)
13:16:52	39717/39717	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-9b25%22	https://kai.id/static/vendors/slick-carousel/slick/slick.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/slick-carousel/slick/slick.js	(from https://kai.id/)
13:16:54	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2029%20Apr%202018%2006:16:44%20GMT	https://kai.id/app	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/app.20.delayed	(from https://kai.id/)
13:16:54	253051/253051	---M--	200	added ('OK')	image/jpeg	etag:%225a16c32c-3dc7b%22	https://kai.id/static/konten/1.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/1.jpg	(from https://kai.id/)
13:16:54	405322/405322	---M--	200	added ('OK')	image/jpeg	etag:%225ac43cfb-62f4a%22	https://kai.id/static/konten/d28fbb1bc0032ae76cdc3d35dcef13cf.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/d28fbb1bc0032ae76cdc3d35dcef13cf.jpg	(from https://kai.id/)
13:16:54	101147/101147	---M--	200	added ('OK')	image/jpeg	etag:%225a6547da-18b1b%22	https://kai.id/static/konten/37c00f1db96adfd9581a26374d4113f3.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/37c00f1db96adfd9581a26374d4113f3.jpg	(from https://kai.id/)
13:16:56	257160/257160	---M--	200	added ('OK')	image/jpeg	etag:%225a16c32c-3ec88%22	https://kai.id/static/konten/3.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/3.jpg	(from https://kai.id/)
13:16:56	350151/350151	---M--	200	added ('OK')	image/jpeg	etag:%225a16c32c-557c7%22	https://kai.id/static/konten/2.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/2.jpg	(from https://kai.id/)
13:16:57	155612/155612	---M--	200	added ('OK')	image/jpeg	etag:%225a16c32a-25fdc%22	https://kai.id/static/konten/6.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/6.jpg	(from https://kai.id/)
13:16:57	220081/220081	---M--	200	added ('OK')	image/jpeg	etag:%225a16c32c-35bb1%22	https://kai.id/static/konten/4.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/4.jpg	(from https://kai.id/)
13:16:58	151337/151337	---M--	200	added ('OK')	image/jpeg	etag:%225a16c32a-24f29%22	https://kai.id/static/konten/5.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/5.jpg	(from https://kai.id/)
13:16:58	149164/149164	---M--	200	added ('OK')	image/jpeg	etag:%225ad6a26e-246ac%22	https://kai.id/static/konten/b01f75c54e354bf70db873823290283b.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/b01f75c54e354bf70db873823290283b.jpg	(from https://kai.id/)
13:16:58	32474/32474	---M--	200	added ('OK')	image/jpeg	etag:%225aa0f83d-7eda%22	https://kai.id/static/konten/4543095cfa9357ad79cf19370777de02.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/4543095cfa9357ad79cf19370777de02.jpg	(from https://kai.id/)
13:16:58	26707/26707	---M--	200	added ('OK')	image/jpeg	etag:%225a6547d0-6853%22	https://kai.id/static/konten/b709d88e6b2546c23d225bf36f920b31.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/b709d88e6b2546c23d225bf36f920b31.jpg	(from https://kai.id/)
13:16:58	34771/34771	---M--	200	added ('OK')	image/jpeg	etag:%225a6547cf-87d3%22	https://kai.id/static/konten/1646a920564537ac506357ab254380e9.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/1646a920564537ac506357ab254380e9.jpg	(from https://kai.id/)
13:16:58	24169/24169	---M--	200	added ('OK')	image/jpeg	etag:%225a6547d0-5e69%22	https://kai.id/static/konten/d364e971d4172033525b06c0c583093b.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/d364e971d4172033525b06c0c583093b.jpg	(from https://kai.id/)
13:16:58	22401/22401	---M--	200	added ('OK')	image/jpeg	etag:%225a6547cf-5781%22	https://kai.id/static/konten/6d2efb030c425c03c9af35f72fe3ec3c.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/6d2efb030c425c03c9af35f72fe3ec3c.jpg	(from https://kai.id/)
13:16:59	24348/24348	---M--	200	added ('OK')	image/jpeg	etag:%225a6547c3-5f1c%22	https://kai.id/static/konten/37774cdf743c7e92a8c41e15b2cfd15b.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/37774cdf743c7e92a8c41e15b2cfd15b.jpg	(from https://kai.id/)
13:16:59	31314/31314	---M--	200	added ('OK')	image/jpeg	etag:%225a655df4-7a52%22	https://kai.id/static/konten/50715e9d4597969755afd6d4e25c15d0.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/50715e9d4597969755afd6d4e25c15d0.jpg	(from https://kai.id/)
13:16:59	34447/34447	---M--	200	added ('OK')	image/jpeg	etag:%225a655e10-868f%22	https://kai.id/static/konten/b60acee0a3f1715d95ae8bc09e8df7db.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/b60acee0a3f1715d95ae8bc09e8df7db.jpg	(from https://kai.id/)
13:17:00	53261/53261	---M--	200	added ('OK')	image/jpeg	etag:%225ad95818-d00d%22	https://kai.id/static/konten/c05a79367bcb9dc76ad8d4e1293125df.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/c05a79367bcb9dc76ad8d4e1293125df.jpg	(from https://kai.id/)
13:17:00	52427/52427	---M--	200	added ('OK')	image/jpeg	etag:%225ad957df-cccb%22	https://kai.id/static/konten/6b1cac19724f026a5a7c8c10bb8988b2.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/6b1cac19724f026a5a7c8c10bb8988b2.jpg	(from https://kai.id/)
13:17:00	65998/65998	---M--	200	added ('OK')	image/jpeg	etag:%225ad957a3-101ce%22	https://kai.id/static/konten/5daa37670ad24c2910cbd4dffff95e12.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/5daa37670ad24c2910cbd4dffff95e12.jpg	(from https://kai.id/)
13:17:00	50755/50755	---M--	200	added ('OK')	image/jpeg	etag:%225ad9576b-c643%22	https://kai.id/static/konten/3d9421c2c61e2d6f918c20f400cda70f.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/3d9421c2c61e2d6f918c20f400cda70f.jpg	(from https://kai.id/)
13:17:00	58006/58006	---M--	200	added ('OK')	image/jpeg	etag:%225ad9572f-e296%22	https://kai.id/static/konten/fa4274d0f3bd92af9327342b69d04322.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/fa4274d0f3bd92af9327342b69d04322.jpg	(from https://kai.id/)
13:17:01	42869/42869	---M--	200	added ('OK')	image/jpeg	etag:%225ad956ee-a775%22	https://kai.id/static/konten/67debf456ddaea7e2afb7ade17877513.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/67debf456ddaea7e2afb7ade17877513.jpg	(from https://kai.id/)
13:17:01	43273/43273	---M--	200	added ('OK')	image/jpeg	etag:%225ad95692-a909%22	https://kai.id/static/konten/c31532779abb10a8ee1c01c005f5ae72.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/c31532779abb10a8ee1c01c005f5ae72.jpg	(from https://kai.id/)
13:17:01	48063/48063	---M--	200	added ('OK')	image/jpeg	etag:%225ad9563a-bbbf%22	https://kai.id/static/konten/bbabaffd27c2faa52752b716bde2637b.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/bbabaffd27c2faa52752b716bde2637b.jpg	(from https://kai.id/)
13:17:01	49539/49539	---M--	200	added ('OK')	image/jpeg	etag:%225ad955fc-c183%22	https://kai.id/static/konten/e372685906ec5a27cf4a55d0979947d4.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/e372685906ec5a27cf4a55d0979947d4.jpg	(from https://kai.id/)
13:17:01	43510/43510	---M--	200	added ('OK')	image/jpeg	etag:%225ad955ca-a9f6%22	https://kai.id/static/konten/5c06cc85c5c87a7aef9646db8e6d53cb.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/5c06cc85c5c87a7aef9646db8e6d53cb.jpg	(from https://kai.id/)
13:17:02	52990/52990	---M--	200	added ('OK')	image/jpeg	etag:%225ad9555e-cefe%22	https://kai.id/static/konten/0d1018548097ea1dd4d911be2edffc05.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/0d1018548097ea1dd4d911be2edffc05.jpg	(from https://kai.id/)
13:17:02	40119/40119	---M--	200	added ('OK')	image/jpeg	etag:%225ad9550b-9cb7%22	https://kai.id/static/konten/1ad01a08d9f88c510d7ecf8bdd5baaa5.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/1ad01a08d9f88c510d7ecf8bdd5baaa5.jpg	(from https://kai.id/)
13:17:02	38397/38397	---M--	200	added ('OK')	image/jpeg	etag:%225ad954bf-95fd%22	https://kai.id/static/konten/9ecc2f1dcc3223e0d0c0f7e25c6a4764.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/9ecc2f1dcc3223e0d0c0f7e25c6a4764.jpg	(from https://kai.id/)
13:17:02	68601/68601	---M--	200	added ('OK')	image/jpeg	etag:%225ad95865-10bf9%22	https://kai.id/static/konten/96952abc39cf4990cce2bd4628fc7cff.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/96952abc39cf4990cce2bd4628fc7cff.jpg	(from https://kai.id/)
13:17:03	182153/182153	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:53%20GMT	https://kai.id/information/full_news/1342-mou-kai-dan-bpd-sumsel-babel-untuk-tiket-lrt-palembang	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1342-mou-kai-dan-bpd-sumsel-babel-untuk-tiket-lrt-palembang.html	(from https://kai.id/)
13:17:03	181809/181809	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:54%20GMT	https://kai.id/information/full_news/1339-angkringan-on-station-untuk-jalin-kebersamaan	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1339-angkringan-on-station-untuk-jalin-kebersamaan.html	(from https://kai.id/)
13:17:04	220110/220110	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:54%20GMT	https://kai.id/information/full_news/1333-kai-sajikan-kebersamaan-dengan-angkringan-on-station	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1333-kai-sajikan-kebersamaan-dengan-angkringan-on-station.html	(from https://kai.id/)
13:17:04	191973/191973	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:54%20GMT	https://kai.id/information/full_news/1327-23752-seat-kereta-api-tambahan-dijual-mulai-16-april-2018	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1327-23752-seat-kereta-api-tambahan-dijual-mulai-16-april-2018.html	(from https://kai.id/)
13:17:05	184077/184077	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:55%20GMT	https://kai.id/information/full_news/1336-penandatangan-mou-antara-kai-dengan-tni-al-tni-au-dan-perum-lkbn-antara	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1336-penandatangan-mou-antara-kai-dengan-tni-al-tni-au-dan-perum-lkbn-antara.html	(from https://kai.id/)
13:17:05	181764/181764	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:55%20GMT	https://kai.id/information/full_news/1330-antisipasi-kemacetan-lalu-lintas-di-seputaran-monas-pt-kai-daop-1-jakarta-rekayasa-pola-operasi-pemberangkatan-ka	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1330-antisipasi-kemacetan-lalu-lintas-di-seputaran-monas-pt-kai-daop-1-jakarta-rekayasa-pola-operasi-pemberangkatan-ka.html	(from https://kai.id/)
13:17:05	181885/181885	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:56%20GMT	https://kai.id/information/full_news/1321-kai-raih-3-penghargaan-di-ajang-ccsea-2018	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1321-kai-raih-3-penghargaan-di-ajang-ccsea-2018.html	(from https://kai.id/)
13:17:06	182913/182913	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:56%20GMT	https://kai.id/information/full_news/1315-kai-sudah-menggunakan-alat-berat-untuk-normalisasi-track	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1315-kai-sudah-menggunakan-alat-berat-untuk-normalisasi-track.html	(from https://kai.id/)
13:17:06	183658/183658	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:57%20GMT	https://kai.id/information/full_news/1309-kunjungan-kerja-ke-sukabumi-presiden-jokowi-kembali-gunakan-ka-sebagai-moda-transportasinya	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1309-kunjungan-kerja-ke-sukabumi-presiden-jokowi-kembali-gunakan-ka-sebagai-moda-transportasinya.html	(from https://kai.id/)
13:17:07	184335/184335	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:16:57%20GMT	https://kai.id/information/full_news/1318-kai-angkat-istri-masinis-ka-sancaka-sebagai-pegawai	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/information/full_news/1318-kai-angkat-istri-masinis-ka-sancaka-sebagai-pegawai.html	(from https://kai.id/)
13:17:07	49326/49326	---M--	200	added ('OK')	image/jpeg	etag:%225a6547dc-c0ae%22	https://kai.id/static/konten/n_angkutan_penumpang.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/n_angkutan_penumpang.jpg	(from https://kai.id/)
13:17:08	50955/50955	---M--	200	added ('OK')	image/jpeg	etag:%225a6547dc-c70b%22	https://kai.id/static/konten/n_angkutan_barang.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/n_angkutan_barang.jpg	(from https://kai.id/)
13:17:08	47312/47312	---M--	200	added ('OK')	image/jpeg	etag:%225a6547dc-b8d0%22	https://kai.id/static/konten/n_pengusahaan_aset.jpg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/n_pengusahaan_aset.jpg	(from https://kai.id/)
13:17:08	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2029%20Apr%202018%2006:16:58%20GMT	https://kai.id/corporate/page/20	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/page/20	(from https://kai.id/)
13:17:08	18387/18387	---M--	200	added ('OK')	image/png	etag:%225a0121db-47d3%22	https://kai.id/static/konten/rmu.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/rmu.png	(from https://kai.id/)
13:17:08	4821/4821	---M--	200	added ('OK')	image/png	etag:%225a0121dc-12d5%22	https://kai.id/static/konten/railink.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/railink.png	(from https://kai.id/)
13:17:09	5193/5193	---M--	200	added ('OK')	image/png	etag:%225a1b74e6-1449%22	https://kai.id/static/konten/kci.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/kci.png	(from https://kai.id/)
13:17:09	7157/7157	---M--	200	added ('OK')	image/png	etag:%225a0121de-1bf5%22	https://kai.id/static/konten/kawista.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/kawista.png	(from https://kai.id/)
13:17:09	15458/15458	---M--	200	added ('OK')	image/png	etag:%225a0121df-3c62%22	https://kai.id/static/konten/kalog.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/kalog.png	(from https://kai.id/)
13:17:09	10347/10347	---M--	200	added ('OK')	image/png	etag:%225a0121de-286b%22	https://kai.id/static/konten/kapm.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/kapm.png	(from https://kai.id/)
13:17:10	5078/5078	---M--	200	added ('OK')	image/png	etag:%225a0121dc-13d6%22	https://kai.id//static/konten/psbi.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/psbi.png	(from https://kai.id/)
13:17:10	4493/4493	---M--	200	added ('OK')	image/png	etag:%225a1b74e6-118d%22	https://kai.id/static/konten/KAI121.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/KAI121.png	(from https://kai.id/)
13:17:10	2180/2180	---M--	200	added ('OK')	image/png	etag:%225a1b74e6-884%22	https://kai.id/static/konten/bumn_hun.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/bumn_hun.png	(from https://kai.id/)
13:17:10	20002/20002	---M--	200	added ('OK')	image/png	etag:%2259a39faf-4e22%22	https://kai.id/static/konten/lapor-logo.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/lapor-logo.png	(from https://kai.id/)
13:17:11	3176/3176	---M--	200	added ('OK')	image/png	etag:%225a6547db-c68%22	https://kai.id/static/konten/App-Store-Badge.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/App-Store-Badge.png	(from https://kai.id/)
13:17:11	2855/2855	---M--	200	added ('OK')	image/png	etag:%225a6547db-b27%22	https://kai.id/static/konten/google-play-badge.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/google-play-badge.png	(from https://kai.id/)
13:17:12	178816/178816	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:02%20GMT	https://kai.id/corporate/page/10	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/page/10.html	(from https://kai.id/)
13:17:12	179403/179403	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:02%20GMT	https://kai.id/corporate/page/12	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/corporate/page/12.html	(from https://kai.id/)
13:17:12	1446787/1446787	---M--	200	added ('OK')	application/pdf	etag:%2259757b4c-161383%22	https://kai.id/static/konten/profil_kereta_cepat.pdf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/profil_kereta_cepat.pdf	(from https://kai.id/)
13:17:12	2124/2124	---M--	200	added ('OK')	image/png	etag:%225a1b74e6-84c%22	https://kai.id/static/konten/booking_button_mobile.png	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/konten/booking_button_mobile.png	(from https://kai.id/)
13:17:13	177762/177762	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:03%20GMT	https://kai.id/account/forgotten_password	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/account/forgotten_password.html	(from https://kai.id/)
13:17:13	188410/188410	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:04%20GMT	https://kai.id/account	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/account.html	(from https://kai.id/)
